,created_at,favorite_count,location,retweet_count,text
62,Sun Mar 18 18:00:56 +0000 2018,0,No Location,50,RT @arnabch01: @semicvet50 @VladimerAntonov @MontyNishimura @BrindusaB1 @Hakflak @BPerrionni @RitaCobix @Koksalakn @amparofashion @Papryka5…
63,Sun Mar 18 17:52:30 +0000 2018,1,No Location,1,#QuantumComputing #HPC #AI #ML #blockchain in 5-10 yrs will kill &gt;40% #trading #banking #jobs The next #recession w… https://t.co/nmiVV4NOs0
64,Sun Mar 18 17:39:22 +0000 2018,0,No Location,0,"Good explanation of quantum computing basics.

#QuantumComputing https://t.co/RKjRHa4K3G"
65,Sun Mar 18 17:33:13 +0000 2018,0,No Location,50,RT @arnabch01: @semicvet50 @VladimerAntonov @MontyNishimura @BrindusaB1 @Hakflak @BPerrionni @RitaCobix @Koksalakn @amparofashion @Papryka5…
66,Sun Mar 18 17:32:28 +0000 2018,0,No Location,1,RT @KateBaucherel: Time to start deciphering 27 pages and notes and my #SXSW twitter stream. #blockchain #machinelearning #iot #CyberSecuri…
67,Sun Mar 18 17:24:17 +0000 2018,0,No Location,6,"RT @sajidmirza: Understanding quantum computers: The basics
#Quantumcomputing https://t.co/p9947DbsVK https://t.co/FFOpndp7Xz"
68,Sun Mar 18 17:24:08 +0000 2018,0,No Location,1,"RT @_Data_Science: Understanding quantum computers: The basics
#Quantumcomputing https://t.co/ierDrqsRqA https://t.co/05KLbVaMu0"
69,Sun Mar 18 17:23:12 +0000 2018,0,No Location,33,"RT @ipfconline1: Opportunities of Quantum #MachineLearning
?Using the Potential of Quantum #Tech as a Possible Solution to The Unresolvable…"
70,Sun Mar 18 17:21:36 +0000 2018,2,No Location,1,"$WRFX - ""We've been very busy this year with multiple cybersecurity business opportunities in the United States, As… https://t.co/v4IgJ5Lyck"
71,Sun Mar 18 17:12:07 +0000 2018,0,No Location,12,RT @GVAResearch: #QuantumComputing #QuantumIsComing #Quantum1Net https://t.co/GTKk4MeP6F
72,Sun Mar 18 17:10:18 +0000 2018,0,No Location,0,#QuantumComputing and #Cryptography: What You Need to Know https://t.co/IniK6pqp4W https://t.co/wgbISQISMX
73,Sun Mar 18 17:09:42 +0000 2018,0,No Location,0,"""The power of quantum technology in 2018: Quantum technology is already being used in communications, however, it c… https://t.co/kDx8gUHXBn"
74,Sun Mar 18 17:06:54 +0000 2018,0,No Location,35,"RT @ipfconline1: #QuantumComputing Explained (Like You Are A 5-Year-Old)
https://t.co/7BRaZrJpJT  v/ @hongkiat
#Quantum #AI #MachineLearnin…"
75,Sun Mar 18 17:06:53 +0000 2018,0,No Location,35,"RT @ipfconline1: #QuantumComputing Explained (Like You Are A 5-Year-Old)
https://t.co/7BRaZrJpJT  v/ @hongkiat
#Quantum #AI #MachineLearnin…"
76,Sun Mar 18 17:05:03 +0000 2018,0,No Location,17,"RT @Ronald_vanLoon: #QuantumComputing and #DeepLearning. How Soon? How Fast?
by @WilliamVorhies @DataScienceCtrl |

Read more here: https:/…"
