,created_at,favorite_count,location,retweet_count,text
51,Sun Mar 18 23:23:22 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
52,Sun Mar 18 23:23:19 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
53,Sun Mar 18 23:23:18 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
54,Sun Mar 18 23:23:17 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
55,Sun Mar 18 23:23:16 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
56,Sun Mar 18 23:23:15 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
57,Sun Mar 18 23:23:15 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
58,Sun Mar 18 23:23:14 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
59,Sun Mar 18 23:23:12 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
60,Sun Mar 18 23:23:12 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
61,Sun Mar 18 23:23:11 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
62,Sun Mar 18 23:23:10 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
63,Sun Mar 18 23:23:09 +0000 2018,0,No Location,0,"RT Ronald_vanLoon ""The Future of #ArtificialIntelligence in #DigitalMarketing 
by imariajohnsen Smashwords | 

Read… https://t.co/F3RZLOTkWz"
64,Sun Mar 18 23:23:07 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
