,created_at,favorite_count,location,retweet_count,text
84,Sun Mar 18 23:25:04 +0000 2018,0,No Location,0,"#Cryptocurrency and #Blockchain In #Coffee, Part 1: https://t.co/Dlc4XfE5k8 https://t.co/FJwK3CNILV"
85,Sun Mar 18 23:25:04 +0000 2018,0,No Location,0,Singapore confirms it's plans to adopt #blockchain showing how #DistributedLedger technology can benefit all indust… https://t.co/I6SItY6dYD
86,Sun Mar 18 23:25:04 +0000 2018,0,No Location,2,RT @XBrick_Exchange: We are launching our own platform utility token - XBC. See our LinkedIn page for the latest update https://t.co/MYWrfU…
87,Sun Mar 18 23:25:04 +0000 2018,0,No Location,0,Four things experts want you to know about #blockchain in higher education https://t.co/VbJRkwQYuA
88,Sun Mar 18 23:25:02 +0000 2018,0,No Location,0,#Blockchain Technology Is Changing the Logistics Industry | https://t.co/gYumBFPANc @ShipChain
89,Sun Mar 18 23:25:01 +0000 2018,0,No Location,102,RT @YarmolukDan: ?????#DataScience #InternetOfThings #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Industry40 #Technology #B…
90,Sun Mar 18 23:25:00 +0000 2018,0,No Location,23,RT @jaredctate: I should also mention I was cut off before I could state I do not see #LightningNetwork as a viable #blockchain interoperab…
91,Sun Mar 18 23:24:59 +0000 2018,0,No Location,46,RT @CrowdConscious: Exciting news! @decentraland $LAND marketplace launches next week! Learn about #VRSDistrict &amp; vision within Decentralan…
92,Sun Mar 18 23:24:59 +0000 2018,0,No Location,0,"BitGo welcomes new Chief Compliance Officer and Chief Legal Officer - https://t.co/Uf8KQyf7Ts
Advertise #ICO… https://t.co/giMRKjZses"
93,Sun Mar 18 23:24:58 +0000 2018,0,No Location,2,"RT @DataWalletHQ: We are happy to share Community Update #8 with you! This week we vested the team tokens, DXT was added to Cobinhood, we h…"
94,Sun Mar 18 23:24:56 +0000 2018,0,No Location,4500,"RT @bigbomglobal: ? ? ? BIGBOM ON START-UP COFFEE VTV1 - the national channel in Vietnam which attracts million views per day ? ? ?
https:/…"
95,Sun Mar 18 23:24:54 +0000 2018,0,No Location,0,"@xatracoin is one of the most promising projects right now! Don't miss it!
#XTR #ICO #XATRA #Blockchain #Coin #BTC #bitcoin #ETH #Ethereum"
96,Sun Mar 18 23:24:53 +0000 2018,0,No Location,181,"RT @PhotoCoin_io: 2,000,000 PHT TOKEN #airdrop 
1. Follow 
2. Like
3. Retweet ,tag 5 Friends with #PHT
4. Comment your ETH address 
Total s…"
97,Sun Mar 18 23:24:47 +0000 2018,0,No Location,648,RT @DocumentTailor: #DocTailor utilise #blockchain technology to revolutionise #smartcontracts. Invest in our #PreICO now and receive a bon…
98,Sun Mar 18 23:24:47 +0000 2018,0,No Location,654,RT @morphcrypto: ICYMI - Exclusive In-depth Interview: #MorpheusNetwork CEO Danny Weinberger chats with @Brad_Laurie (BlockchainBrad) | Dis…
99,Sun Mar 18 23:24:46 +0000 2018,0,No Location,8,RT @WaltonChainUK: Quite an interesting article for anyone wanting to know about #IoT in the real world. Bonus tip: familiarise yourself wi…
