,created_at,favorite_count,location,retweet_count,text
49,Sun Mar 18 23:06:18 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
50,Sun Mar 18 23:05:09 +0000 2018,0,No Location,2,#???? ????? #???? ????48??????????????? #???? ??(??)?? #???? ????? #???? ??????????????????????????????????360?????… https://t.co/utJqxSC5VA
51,Sun Mar 18 23:04:51 +0000 2018,0,No Location,7,RT @ItsRealKing: Cuddling s'cute #kolikhara #arab #florida #ArabGuysBeLike #Arabgirlsbelike #arabic #palestine #ArabVine #ar... https://t.c…
52,Sun Mar 18 23:04:20 +0000 2018,0,No Location,0,"VR????????????3????????????????????????????????????????
???????????? (????)- MWC16 ?????
https://t.co/vjkNvCc3YZ… https://t.co/cbl5DEOMc6"
53,Sun Mar 18 23:04:03 +0000 2018,0,No Location,59,RT @arab_vines: When girls try to do dabke with the guys. #arabic #kolikhara #palestine #arab #ArabVine #ArabGuysBeLike #ar... https://t.co…
54,Sun Mar 18 23:04:00 +0000 2018,0,No Location,0,"#GDC18 is just around the corner and the #VR and #AR enthusiasts are preparing their expectations!

What are yours?… https://t.co/WfqYVIw9rn"
55,Sun Mar 18 23:03:58 +0000 2018,0,No Location,0,Sabías que puedes conocer ciudades del mundo ?gracias a la realidad virtual?. Experimenta con lo físico y lo virtua… https://t.co/IQrMhqUGh1
56,Sun Mar 18 23:03:54 +0000 2018,0,No Location,20,"RT @midwam: ???????? ?? #????_???????? ????? ???? #SaudiCulturalDays ?? ???? ??? ???????!
In collaboration with @GCA_Saudi, we took #SaudiC…"
57,Sun Mar 18 23:03:54 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
58,Sun Mar 18 23:03:26 +0000 2018,0,No Location,2,RT @Sofie_Alq: “@arab_vines: When girls try to do dabke with the guys. #arabic #kolikhara #palestine   #ar... https://t.co/zl6563HW43” ew s…
59,Sun Mar 18 23:03:09 +0000 2018,0,No Location,46,RT @CrowdConscious: Exciting news! @decentraland $LAND marketplace launches next week! Learn about #VRSDistrict &amp; vision within Decentralan…
60,Sun Mar 18 23:02:55 +0000 2018,0,No Location,0,MT #K12 schools can get their #networks prepared for #VR &amp; #AR with just a few steps. https://t.co/Q7o7lf4ZTx… https://t.co/QYS0EcZxkU
61,Sun Mar 18 23:02:37 +0000 2018,0,No Location,2,"RT @macbrain98: Voila l'affiche et la première énigme à destination des scolaires, de l' #escapegame de la #Nico2EscapeTeam pour le Salon d…"
62,Sun Mar 18 23:02:02 +0000 2018,0,No Location,0,"Stay up to date with everything. Follow us on LinkedIn @Leapwithalice | https://t.co/JS3jG3q0wc
.
.
#ICO #LinkedIn… https://t.co/KxYw3QzfZl"
63,Sun Mar 18 23:00:41 +0000 2018,0,No Location,0,?????????Google Lens???iOS????? https://t.co/ftX6OKoKAk #AR #????
64,Sun Mar 18 23:00:34 +0000 2018,1,No Location,0,Google's Broad Core Algorithm Update Examined https://t.co/tOLkIsXRxJ by @martinibuster via @sejournal… https://t.co/S8xOLHr1Qb
65,Sun Mar 18 23:00:25 +0000 2018,0,No Location,16,"RT @Bharath_369: 100 websites that rule the #internet today 
https://t.co/H3n4c3knT5 … … …
#9and9  #marketing  #SMM  #contentmarketing  #So…"
66,Sun Mar 18 23:00:21 +0000 2018,1,No Location,0,Six of the Most Effective Ways Digital Marketers Can Use Emojis https://t.co/IJ5vQ4Qcgp via @Influencive… https://t.co/pujG6g24Xd
67,Sun Mar 18 23:00:16 +0000 2018,0,No Location,0,Czech VR Fest – A place for experts and fans alike to meet and discuss the newest trends in virtual and augmented r… https://t.co/aGfeB7efHL
68,Sun Mar 18 23:00:15 +0000 2018,1,No Location,0,AIQ Awards submissions sought by #AI User Forum - Chaired by @evankirstel https://t.co/o7sgA6pyy0 #machinelearning… https://t.co/JFJYY7gciQ
69,Sun Mar 18 23:00:11 +0000 2018,1,No Location,0,Núm. 62 (2017): Edutec Nº 62 - Diciembre 2017. Revista Electrónica de Tecnología Educativa https://t.co/zk7Z9eXL1R… https://t.co/4Rq0sqLmL5
70,Sun Mar 18 23:00:09 +0000 2018,3,No Location,1,#K12 schools can get their #networks prepared for #VR &amp; #AR with just a few steps. https://t.co/G0v4korbcR
71,Sun Mar 18 23:00:07 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
72,Sun Mar 18 22:56:16 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
73,Sun Mar 18 22:56:10 +0000 2018,0,No Location,168,"RT @antgrasso: #Industry40 combines #physical and #digital technologies, including #analytics, #additivemanufacturing, #robotics, #NLP, #Ar…"
74,Sun Mar 18 22:55:43 +0000 2018,0,No Location,6,"RT @futurion3d: AffOrdAble RaCiNg CaR ?? concept #3dmodel in #3D, #VR or #AR https://t.co/1mxso9fTW0 via @sketchfab

@3drenderbot #cars #sp…"
75,Sun Mar 18 22:55:29 +0000 2018,0,No Location,77,"RT @arconaico: Arcona's Whitelist is live now!

1? Join our Whitelist ?? ?? ?? https://t.co/ewSPTwi3rD … 
2? On April 14 you will be able t…"
76,Sun Mar 18 22:54:42 +0000 2018,0,No Location,77,"RT @arconaico: One month before the Arcona's ICO!? ? 

? Let the countdown begin! ? 

Join our Whitelist: https://t.co/ewSPTwi3rD
________…"
77,Sun Mar 18 22:54:25 +0000 2018,0,No Location,2,Looking forward to seeing and hearing what Apple will be sharing with us on AR. #AugmentedReality #AR https://t.co/CgO3XQ9HBH
78,Sun Mar 18 22:53:35 +0000 2018,0,No Location,0,"Hace días estuvimos viendo en clase lo que es la realidad virtual y la realidad aumentada, la verdad son herramient… https://t.co/V3WgA7OyOn"
79,Sun Mar 18 22:52:17 +0000 2018,0,No Location,5,"RT @defesacivilbh: 19h27 - O importante é entender que entre outubro e março temos o período de chuvas na Capital, com granizo, calor e aum…"
80,Sun Mar 18 22:52:02 +0000 2018,0,No Location,6,"RT @futurion3d: AffOrdAble RaCiNg CaR ?? concept #3dmodel in #3D, #VR or #AR https://t.co/1mxso9fTW0 via @sketchfab

@3drenderbot #cars #sp…"
81,Sun Mar 18 22:51:13 +0000 2018,0,No Location,6,"RT @futurion3d: AffOrdAble RaCiNg CaR ?? concept #3dmodel in #3D, #VR or #AR https://t.co/1mxso9fTW0 via @sketchfab

@3drenderbot #cars #sp…"
82,Sun Mar 18 22:50:56 +0000 2018,0,No Location,4,RT @futurion3d: This retrostyled concept car ? was designed and created according to classic supercar Bricklin SV-1 built by American busin…
83,Sun Mar 18 22:50:43 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
84,Sun Mar 18 22:50:37 +0000 2018,0,No Location,1,"RT @3MSIreland: ""In Virtual reality, your screen becomes your world while in Augmented reality, the world is your screen."" #VR #AR #Intro #…"
85,Sun Mar 18 22:50:28 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
86,Sun Mar 18 22:50:25 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
87,Sun Mar 18 22:50:06 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
88,Sun Mar 18 22:50:06 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
89,Sun Mar 18 22:50:02 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
90,Sun Mar 18 22:50:01 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
91,Sun Mar 18 22:49:52 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
92,Sun Mar 18 22:49:49 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
93,Sun Mar 18 22:49:48 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
94,Sun Mar 18 22:49:44 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
95,Sun Mar 18 22:49:41 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
96,Sun Mar 18 22:49:40 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
97,Sun Mar 18 22:49:39 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
98,Sun Mar 18 22:49:37 +0000 2018,0,No Location,0,"The latest The Unity 3D, Game Design, Game Development, Virtual Reality, Augmented Reality Daily! https://t.co/wbKZPtx0A4 #ar"
99,Sun Mar 18 22:49:22 +0000 2018,0,No Location,153,RT @antgrasso: What is the Digital Future to Youth? The most exciting #technologies expected to have the largest impact on their future wil…
