,created_at,favorite_count,location,retweet_count,text
31,Sat Mar 17 23:00:07 +0000 2018,0,No Location,1,RT @HiTechGrounds: https://t.co/2dBmrDiM4s #mobility #autonomousvehicle #hitechgrounds @hitechgrounds
32,Sat Mar 17 22:45:04 +0000 2018,0,No Location,1,https://t.co/2dBmrDiM4s #mobility #autonomousvehicle #hitechgrounds @hitechgrounds
33,Sat Mar 17 22:41:08 +0000 2018,0,No Location,13,"RT @cubeintel: #CubeIntelligence - Solving The Problem Of #AutonomousVehicle security using #Blockchain

#AI #Technology #Driverless #CubeI…"
34,Sat Mar 17 21:42:31 +0000 2018,0,No Location,13,"RT @cubeintel: #CubeIntelligence - Solving The Problem Of #AutonomousVehicle security using #Blockchain

#AI #Technology #Driverless #CubeI…"
35,Sat Mar 17 20:56:19 +0000 2018,0,No Location,13,"RT @cubeintel: #CubeIntelligence - Solving The Problem Of #AutonomousVehicle security using #Blockchain

#AI #Technology #Driverless #CubeI…"
36,Sat Mar 17 20:53:39 +0000 2018,0,No Location,0,@Volkswagen has announced their first #AutonomousVehicle claiming it gets exactly as many MPG as they say it does… https://t.co/H5n8sznpTK
37,Sat Mar 17 19:05:24 +0000 2018,4,No Location,2,First New Zealand-developed #autonomousvehicle goes on trial https://t.co/DMPjHmZ9Gr
38,Sat Mar 17 17:39:00 +0000 2018,0,No Location,13,"RT @cubeintel: #CubeIntelligence - Solving The Problem Of #AutonomousVehicle security using #Blockchain

#AI #Technology #Driverless #CubeI…"
39,Sat Mar 17 17:33:00 +0000 2018,0,No Location,13,"RT @cubeintel: #CubeIntelligence - Solving The Problem Of #AutonomousVehicle security using #Blockchain

#AI #Technology #Driverless #CubeI…"
40,Sat Mar 17 16:49:04 +0000 2018,0,No Location,13,"RT @cubeintel: #CubeIntelligence - Solving The Problem Of #AutonomousVehicle security using #Blockchain

#AI #Technology #Driverless #CubeI…"
41,Sat Mar 17 16:34:24 +0000 2018,0,No Location,13,"RT @cubeintel: #CubeIntelligence - Solving The Problem Of #AutonomousVehicle security using #Blockchain

#AI #Technology #Driverless #CubeI…"
42,Sat Mar 17 16:27:45 +0000 2018,0,No Location,13,"RT @cubeintel: #CubeIntelligence - Solving The Problem Of #AutonomousVehicle security using #Blockchain

#AI #Technology #Driverless #CubeI…"
43,Sat Mar 17 16:15:54 +0000 2018,0,No Location,13,"RT @cubeintel: #CubeIntelligence - Solving The Problem Of #AutonomousVehicle security using #Blockchain

#AI #Technology #Driverless #CubeI…"
44,Sat Mar 17 16:15:02 +0000 2018,34,No Location,13,"#CubeIntelligence - Solving The Problem Of #AutonomousVehicle security using #Blockchain

#AI #Technology… https://t.co/VJOKDNPfPP"
45,Sat Mar 17 14:21:27 +0000 2018,4,No Location,0,Hard work pays off @RoseHulman for the #AutonomousVehicle Challenge.  Teams traveled from as far away as Texas to c… https://t.co/2R1oZ7k3K2
46,Sat Mar 17 12:25:16 +0000 2018,0,No Location,5,"RT @ErkanAYAN2013: Meet the concept EV that might completely change what it means to carpool.
.
.
#AutonomousVehicle #autonomous #driverles…"
47,Sat Mar 17 07:32:19 +0000 2018,0,No Location,5,"RT @HubDataScience: The Impact of #ArtificialIntelligence in the Everyday Lives of Consumers

?https://t.co/gHOmVSPWCn

@ForbesTech, @HubBu…"
48,Sat Mar 17 07:24:47 +0000 2018,0,No Location,5,"RT @HubDataScience: The Impact of #ArtificialIntelligence in the Everyday Lives of Consumers

?https://t.co/gHOmVSPWCn

@ForbesTech, @HubBu…"
49,Sat Mar 17 07:21:05 +0000 2018,0,No Location,5,"RT @HubDataScience: The Impact of #ArtificialIntelligence in the Everyday Lives of Consumers

?https://t.co/gHOmVSPWCn

@ForbesTech, @HubBu…"
50,Sat Mar 17 07:16:48 +0000 2018,0,No Location,5,"RT @HubDataScience: The Impact of #ArtificialIntelligence in the Everyday Lives of Consumers

?https://t.co/gHOmVSPWCn

@ForbesTech, @HubBu…"
51,Sat Mar 17 06:31:07 +0000 2018,0,No Location,0,Lobbying push targets holdouts on #AutonomousVehicle bill https://t.co/8zzKN9cVZl via @Automotive_News
52,Sat Mar 17 04:20:43 +0000 2018,0,No Location,2,"RT @InsightBrief: Do #SelfDrivingCars have a dark side? Think about it. https://t.co/ZFmltiiDOe

via @TheEconomis #EmTech #futurism #Autono…"
53,Sat Mar 17 04:20:01 +0000 2018,0,No Location,2,"RT @InsightBrief: Do #SelfDrivingCars have a dark side? Think about it. https://t.co/ZFmltiiDOe

via @TheEconomis #EmTech #futurism #Autono…"
54,Sat Mar 17 04:15:02 +0000 2018,0,No Location,2,"Do #SelfDrivingCars have a dark side? Think about it. https://t.co/ZFmltiiDOe

via @TheEconomis #EmTech #futurism… https://t.co/R7vpc3mkWo"
55,Fri Mar 16 23:36:51 +0000 2018,0,No Location,1,RT @ShiftMobility: New Blog: Part to The Future - Parts Manufacturers and The Mobility Ecosystem https://t.co/ZgHW4iML46 @shiftmobility #te…
56,Fri Mar 16 23:15:08 +0000 2018,2,No Location,0,"Challenges included, #AutonomousVehicle #technology is advancing faster than ever! @TheEconomist discusses the past… https://t.co/Un9XzOsLeK"
57,Fri Mar 16 22:48:31 +0000 2018,0,No Location,91,"RT @cloudpreacher: 8 #AI predictions for 2018! 

Via @MikeQuindazzi. Hashtags #ArtificialIntelligence, #MachineIntelligence, #MachineLearni…"
58,Fri Mar 16 22:39:39 +0000 2018,0,No Location,1,New Blog: Part to The Future - Parts Manufacturers and The Mobility Ecosystem https://t.co/ZgHW4iML46… https://t.co/IQhtqTFcBy
59,Fri Mar 16 21:19:04 +0000 2018,0,No Location,1,RT @Ctr4AutoSafety: We hope to see a lot more oversight on #AutonomousVehicle safety before @GM puts this car into production next year (vi…
60,Fri Mar 16 21:15:04 +0000 2018,1,No Location,1,We hope to see a lot more oversight on #AutonomousVehicle safety before @GM puts this car into production next year… https://t.co/NH1Arjurjz
61,Fri Mar 16 18:00:46 +0000 2018,0,No Location,4,"RT @Land_Line_Mag: What is @OOIDA's take on autonomous vehicles?

Staff Writer @FisherTyson has details.

#AVTechnology #AutonomousVehicle…"
62,Fri Mar 16 17:39:59 +0000 2018,1,No Location,0,Learn How Automotive Cloud Technology Will Transform the Industry at https://t.co/YBz9U0tMpZ @shiftmobility… https://t.co/tt0eNAQ5OT
63,Fri Mar 16 16:39:03 +0000 2018,1,No Location,0,Our read of the week: @russ1mitchell's article on Lyft's partnership with Magna on driverless system development. M… https://t.co/wpYHhkTkKI
64,Fri Mar 16 14:47:29 +0000 2018,0,No Location,2,"RT @therenaultgirl: #RenaultEZGO is more than just a #ConceptCar. It's also a shared, multifunction &amp; ultra-connected service &amp; #robovehicl…"
65,Fri Mar 16 14:30:09 +0000 2018,1,No Location,0,"Auto parts manufacturer, @MagnaInt, partners with @lyft to speed up autonomous vehicle development. Excited to see… https://t.co/6HiAEHQvgO"
66,Fri Mar 16 13:36:21 +0000 2018,0,No Location,0,"Senate #autonomousvehicle bill: Details on who is stalling and why. Concerns about partial AVs, preemption, and exe… https://t.co/NLWNVr3bTp"
67,Fri Mar 16 13:20:03 +0000 2018,0,No Location,2,"RT @therenaultgirl: #RenaultEZGO is more than just a #ConceptCar. It's also a shared, multifunction &amp; ultra-connected service &amp; #robovehicl…"
68,Fri Mar 16 13:19:47 +0000 2018,2,No Location,2,"#RenaultEZGO is more than just a #ConceptCar. It's also a shared, multifunction &amp; ultra-connected service &amp;… https://t.co/HFZMvhk7ZS"
69,Fri Mar 16 12:17:04 +0000 2018,0,No Location,0,We're participating in the Israel Deal Makers Summit 2018 happening on March 20 and 21. To see our… https://t.co/VWbk06WV9E
70,Fri Mar 16 04:00:15 +0000 2018,0,No Location,43,RT @chboursin: This car of the future will read your mind v/ @wef #autonomousvehicle #bigdata  #iot @jblefevre60  @evankirstel  @psb_dc @de…
71,Fri Mar 16 02:54:45 +0000 2018,0,No Location,43,RT @chboursin: This car of the future will read your mind v/ @wef #autonomousvehicle #bigdata  #iot @jblefevre60  @evankirstel  @psb_dc @de…
72,Thu Mar 15 23:59:30 +0000 2018,0,No Location,4,"RT @Land_Line_Mag: What is @OOIDA's take on autonomous vehicles?

Staff Writer @FisherTyson has details.

#AVTechnology #AutonomousVehicle…"
73,Thu Mar 15 22:51:28 +0000 2018,0,No Location,4,"RT @Land_Line_Mag: What is @OOIDA's take on autonomous vehicles?

Staff Writer @FisherTyson has details.

#AVTechnology #AutonomousVehicle…"
74,Thu Mar 15 22:35:11 +0000 2018,0,No Location,2,"RT @AgeroNews: .@AgeroNews’ Sr. VP of Strategy, Jeff Blecher, blogs about the research being done to understand the impact of #AutonomousVe…"
75,Thu Mar 15 21:53:53 +0000 2018,0,No Location,0,CEO of Elite Transportation Services testified at the U.S. House of Representatives #SmallBusiness Committee Field… https://t.co/Wwv3oUE76Z
76,Thu Mar 15 21:44:10 +0000 2018,0,No Location,1,"RT @getparkplus: Smart cars vs. autonomous cars... learn the difference, and see a #smartcar example in Edmonton, AB here: https://t.co/6qJ…"
77,Thu Mar 15 20:12:18 +0000 2018,0,No Location,4,"RT @evannex_com: Your #Tesla may soon be able to pay you nearly $7,000 per year, here's how: https://t.co/TnirVf4aCa $TSLA #TeslaMotors #El…"
78,Thu Mar 15 20:05:52 +0000 2018,0,No Location,43,RT @chboursin: This car of the future will read your mind v/ @wef #autonomousvehicle #bigdata  #iot @jblefevre60  @evankirstel  @psb_dc @de…
79,Thu Mar 15 19:36:00 +0000 2018,7,No Location,4,"What is @OOIDA's take on autonomous vehicles?

Staff Writer @FisherTyson has details.

#AVTechnology… https://t.co/zXhTyefj1J"
80,Thu Mar 15 19:16:19 +0000 2018,1,No Location,0,Global Survey of #AutonomousVehicle Regulations https://t.co/Un1dHP3eFa
81,Thu Mar 15 18:27:57 +0000 2018,0,No Location,0,"Erik Coelingh
@ErikCoelingh
Technology Advisor @Zenuity | #AutonomousVehicle Expert | Driver Safety Specialist | #MakeItReal"
82,Thu Mar 15 17:47:33 +0000 2018,1,No Location,2,"Global Survey of #AutonomousVehicle Regulations by @Synced_Global
https://t.co/Ds4VUpN0rG"
83,Thu Mar 15 17:24:06 +0000 2018,0,No Location,5,"RT @HubDataScience: The Impact of #ArtificialIntelligence in the Everyday Lives of Consumers

?https://t.co/gHOmVSPWCn

@ForbesTech, @HubBu…"
84,Thu Mar 15 16:56:24 +0000 2018,0,No Location,0,Looking for a new #automotivemagazine to subscribe to? Check out 18 options from @UKiMediaEvents including… https://t.co/e0yxDKxryY
85,Thu Mar 15 16:36:52 +0000 2018,3,No Location,5,"The Impact of #ArtificialIntelligence in the Everyday Lives of Consumers

?https://t.co/gHOmVSPWCn

@ForbesTech,… https://t.co/0NkYLO6452"
86,Thu Mar 15 16:28:32 +0000 2018,0,No Location,2,"RT @AgeroNews: .@AgeroNews’ Sr. VP of Strategy, Jeff Blecher, blogs about the research being done to understand the impact of #AutonomousVe…"
87,Thu Mar 15 16:10:45 +0000 2018,0,No Location,1,"RT @BrianAllman: #AutonomousVehicle #TransportationMobility:  Lyft, sure seems like a smart move. https://t.co/CJgQmw3sJp"
88,Thu Mar 15 15:05:18 +0000 2018,0,No Location,0,Volkswagen’s SEDRIC self-driving bus is too cool for school. #AutonomousVehicle #SelfDrivingBus https://t.co/qCSlOoMunn
89,Thu Mar 15 14:55:59 +0000 2018,7,No Location,2,".@AgeroNews’ Sr. VP of Strategy, Jeff Blecher, blogs about the research being done to understand the impact of… https://t.co/CtSXLcfqWl"
90,Thu Mar 15 14:55:22 +0000 2018,0,No Location,43,RT @chboursin: This car of the future will read your mind v/ @wef #autonomousvehicle #bigdata  #iot @jblefevre60  @evankirstel  @psb_dc @de…
91,Thu Mar 15 14:53:08 +0000 2018,1,No Location,1,"#AutonomousVehicle #TransportationMobility:  Lyft, sure seems like a smart move. https://t.co/CJgQmw3sJp"
92,Thu Mar 15 14:07:53 +0000 2018,0,No Location,43,RT @chboursin: This car of the future will read your mind v/ @wef #autonomousvehicle #bigdata  #iot @jblefevre60  @evankirstel  @psb_dc @de…
93,Thu Mar 15 11:16:10 +0000 2018,0,No Location,43,RT @chboursin: This car of the future will read your mind v/ @wef #autonomousvehicle #bigdata  #iot @jblefevre60  @evankirstel  @psb_dc @de…
94,Thu Mar 15 11:06:21 +0000 2018,0,No Location,43,RT @chboursin: This car of the future will read your mind v/ @wef #autonomousvehicle #bigdata  #iot @jblefevre60  @evankirstel  @psb_dc @de…
95,Thu Mar 15 11:00:01 +0000 2018,0,No Location,0,"Recent #report explains the #limitations of #cruise #selfdriving #cars: https://t.co/D7Wg9Njc78 
#autonomousvehicle"
96,Thu Mar 15 09:45:09 +0000 2018,0,No Location,0,5 things to know about Uber's self-driving trucks. #Uber #SelfDrivingTruck #AutonomousVehicle  https://t.co/IFMdWx9hNG
97,Thu Mar 15 07:26:17 +0000 2018,1,No Location,0,a huge headache for the #autonomousvehicle #tech era https://t.co/I9GRx94Gd8
98,Thu Mar 15 07:05:10 +0000 2018,0,No Location,43,RT @chboursin: This car of the future will read your mind v/ @wef #autonomousvehicle #bigdata  #iot @jblefevre60  @evankirstel  @psb_dc @de…
99,Thu Mar 15 06:59:30 +0000 2018,0,No Location,43,RT @chboursin: This car of the future will read your mind v/ @wef #autonomousvehicle #bigdata  #iot @jblefevre60  @evankirstel  @psb_dc @de…
